uid,sex,age,question_de,PA_08,PA_02,PA_09,PA_06,PA_01,MT_07,MT_04,MT_02,MT_05,MT_01,PA_04,MT_03,MT_06,PA_07,PA_03,PA_05
4993,2,22,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,3,,,,,,,,
4993,2,22,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,2,,,,,,,,,,,,,
5011,2,19,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,6,,,,,,,
5011,2,19,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,4,,,,,,,,,
5011,2,19,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,2,,,,
5011,2,19,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,5,,,,,,,,,,,,,,
5011,2,19,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,5,,
5011,2,19,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,5,,,,,,,,,,,,
5011,2,19,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,3,,,,,,,,,,,
5011,2,19,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,3,,,,,
5011,2,19,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",4,,,,,,,,,,,,,,,
5011,2,19,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,2,,,,,,,,
5011,2,19,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,3,,,,,,,,,,,,,
5011,2,19,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,4,,,
5011,2,19,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,3,,,,,,,,,,
5011,2,19,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,4,,,,,,
5011,2,19,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,3
5011,2,19,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,3,
5017,1,18,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,1,,,,,,,,,
5017,1,18,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,7,,
5017,1,18,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,7,,,,,,,,,,,,,
5017,1,18,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,1,,,,
5017,1,18,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,6,,,,,,,,,,,,,,
5017,1,18,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,1
5017,1,18,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,7,,,,,,,,,,,,
5017,1,18,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,7,,,,,,
5017,1,18,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",1,,,,,,,,,,,,,,,
5017,1,18,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,5,,,
5017,1,18,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,1,,,,,,,,,,
5017,1,18,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,7,,,,,,,,,,,
5017,1,18,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,7,,,,,
5017,1,18,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,1,
5017,1,18,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,7,,,,,,,
5017,1,18,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,6,,,,,,,,
5038,2,23,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,6,,,,,,,,,,
5038,2,23,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,5,,
5038,2,23,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,4,,,,
5038,2,23,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,1,,,
5038,2,23,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,1,,,,,,,,,
5038,2,23,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,3
5038,2,23,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,2,
5038,2,23,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",3,,,,,,,,,,,,,,,
5038,2,23,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,5,,,,,,,,,,,
5038,2,23,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,6,,,,,,,,,,,,,,
5038,2,23,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,6,,,,,,,,,,,,
5038,2,23,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,2,,,,,,
5038,2,23,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,5,,,,,
5038,2,23,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,3,,,,,,,
5038,2,23,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,2,,,,,,,,
5038,2,23,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,5,,,,,,,,,,,,,
5056,2,20,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",5,,,,,,,,,,,,,,,
5056,2,20,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,7,,,,,,,,,,,,,,
5056,2,20,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,6,,,,,,,,,,
5056,2,20,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,2,,,
5056,2,20,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,5,,
5056,2,20,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,1,,,,
5056,2,20,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,3,,,,,,,,,,,,
5056,2,20,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,4,,,,,,,,,,,,,
5056,2,20,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,1,,,,,,,,,
5056,2,20,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,3
5056,2,20,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,5,,,,,,,,,,,
5056,2,20,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,7,,,,,,,
5056,2,20,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,5,
5056,2,20,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,7,,,,,,
5056,2,20,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,4,,,,,,,,
5056,2,20,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,3,,,,,
5059,2,20,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,3,,,
5059,2,20,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,7,,
5059,2,20,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,3,,,,,
5059,2,20,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,7,,,,,,,,,,
5059,2,20,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,3,
5059,2,20,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,7,,,,,,,,,,,,
5059,2,20,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,7,,,,,,,,,,,
5059,2,20,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,5,,,,,,,,,,,,,
5059,2,20,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",2,,,,,,,,,,,,,,,
5059,2,20,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,2
5059,2,20,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,5,,,,,,,,,
5059,2,20,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,4,,,,,,,
5059,2,20,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,2,,,,
5059,2,20,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,7,,,,,,,,,,,,,,
5059,2,20,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,1,,,,,,
5059,2,20,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,3,,,,,,,,
5062,1,18,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,2,
5062,1,18,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,3,,,
5062,1,18,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,6,,,,,,,,,,,,,
5062,1,18,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,7,,,,,,,,,
5062,1,18,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,7,,
5062,1,18,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,7,,,,,,,,,,,
5062,1,18,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,4,,,,,,,,
5062,1,18,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,2
5062,1,18,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,6,,,,,
5062,1,18,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",2,,,,,,,,,,,,,,,
5062,1,18,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,1,,,,
5062,1,18,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,2,,,,,,,,,,
5062,1,18,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,6,,,,,,,,,,,,,,
5062,1,18,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,7,,,,,,,,,,,,
5062,1,18,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,6,,,,,,
5062,1,18,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,6,,,,,,,
5068,2,18,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,6,,,,,,,,,,,,,,
5068,2,18,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,2
5068,2,18,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",3,,,,,,,,,,,,,,,
5068,2,18,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,7,,,,,,
5068,2,18,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,7,,,,,,,,,
5068,2,18,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,1,
5068,2,18,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,1,,,,
5068,2,18,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,4,,,
5068,2,18,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,5,,,,,,,,,,,,
5068,2,18,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,7,,,,,
5068,2,18,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,7,,,,,,,,,,,,,
5068,2,18,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,7,,
5068,2,18,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,7,,,,,,,,,,,
5068,2,18,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,7,,,,,,,
5068,2,18,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,2,,,,,,,,,,
5068,2,18,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,5,,,,,,,,
5083,2,29,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,1,,,
5083,2,29,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,5,,,,,,,,,,,,
5083,2,29,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,5,,,,,,,,,,,
5083,2,29,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,2,,,,,,,,,,
5083,2,29,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,4,,,,
5083,2,29,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,4,,,,,,,,
5083,2,29,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,3,,,,,,,,,,,,,
5083,2,29,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,3,,
5083,2,29,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",4,,,,,,,,,,,,,,,
5083,2,29,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,3,,,,,,
5083,2,29,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,3,
5083,2,29,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,2,,,,,
5083,2,29,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,4,,,,,,,
5083,2,29,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,6,,,,,,,,,,,,,,
5083,2,29,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,2,,,,,,,,,
5083,2,29,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,2
5086,2,20,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,2,,,,
5086,2,20,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,6,,,,,
5086,2,20,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,6,,,,,,,,,,,,,
5086,2,20,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,6,,,,,,,,,,,
5086,2,20,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,6,,,,,,,,,,,,
5086,2,20,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,7,,,,,,,
5086,2,20,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,3,
5086,2,20,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",3,,,,,,,,,,,,,,,
5086,2,20,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,1,,,,,,,,,
5086,2,20,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,4,,,
5086,2,20,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,6,,
5086,2,20,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,7,,,,,,
5086,2,20,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,3,,,,,,,,,,
5086,2,20,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,4,,,,,,,,
5086,2,20,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,2
5086,2,20,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,7,,,,,,,,,,,,,,
5089,2,19,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,3
5089,2,19,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,5,,,,,,,,,,,
5089,2,19,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,3,
5089,2,19,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,5,,,,,,,,,,
5089,2,19,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,5,,,,,
5089,2,19,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",3,,,,,,,,,,,,,,,
5089,2,19,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,2,,,,
5089,2,19,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,6,,,,,,,,,,,,,,
5089,2,19,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,2,,,,,,,,
5089,2,19,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,5,,
5089,2,19,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,4,,,,,,,,,
5089,2,19,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,3,,,
5089,2,19,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,3,,,,,,,
5089,2,19,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,3,,,,,,
5089,2,19,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,5,,,,,,,,,,,,
5089,2,19,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,3,,,,,,,,,,,,,
5092,2,20,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,3,,,,,,,,,,,,,
5092,2,20,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,2,,
5092,2,20,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",7,,,,,,,,,,,,,,,
5092,2,20,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,1,,,,,,,
5092,2,20,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,1,,,,,,,,,
5092,2,20,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,5,,,,,,,,,,,,,,
5092,2,20,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,1,,,,,
5092,2,20,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,3
5092,2,20,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,7,,,,,,,,,,
5092,2,20,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,7,,,,
5092,2,20,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,7,
5092,2,20,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,5,,,,,,,,,,,,
5092,2,20,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,5,,,,,,,,,,,
5092,2,20,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,1,,,,,,
5092,2,20,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,1,,,
5092,2,20,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,1,,,,,,,,
5095,1,25,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,2,,,,,,,,
5095,1,25,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,1,,,,,,,
5095,1,25,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,2,,,,,,
5095,1,25,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,5,,,,,
5095,1,25,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,3
5095,1,25,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,1,,,,,,,,,
5095,1,25,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,6,,,,,,,,,,,
5095,1,25,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,7,,,,,,,,,,
5095,1,25,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,5,,,,,,,,,,,,,
5095,1,25,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,6,,,,,,,,,,,,
5095,1,25,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,6,,,,,,,,,,,,,,
5095,1,25,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,7,,,,
5095,1,25,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,3,
5095,1,25,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,1,,,
5095,1,25,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",5,,,,,,,,,,,,,,,
5095,1,25,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,6,,
5119,2,20,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,5,,,,,,,,,,,,,
5119,2,20,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,3,
5119,2,20,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,6,,,,,,,,,,,,
5119,2,20,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,3,,,,,,,,,,
5119,2,20,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,4,,,,,,
5119,2,20,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",3,,,,,,,,,,,,,,,
5119,2,20,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,2,,,,,,,,,
5119,2,20,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,1,,,,,,,
5119,2,20,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,2
5119,2,20,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,6,,,,,,,,,,,,,,
5119,2,20,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,5,,,,,
5119,2,20,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,5,,
5119,2,20,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,2,,,,
5119,2,20,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,6,,,,,,,,,,,
5119,2,20,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,3,,,,,,,,
5119,2,20,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,5,,,
5122,1,19,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,2,,,,
