"rown","ID","condition","genre","prime_order","probe","wm","wm_response","confidence","question_n","question","rating","mean_rating","open_text","final_eval","knew_piece","EXPRA","sex","age","exp_inf","rep_exp"
1273,"3760","high","classical",2,"HBRTVNPC","1","HBVKMNX",2,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,1,"XXXXX",2,30,"1","2"
1274,"3760","high","classical",2,"HBRTVNPC","1","HBVKMNX",2,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","6","",NA,1,"XXXXX",2,30,"1","2"
1275,"3760","high","classical",2,"HBRTVNPC","1","HBVKMNX",2,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,1,"XXXXX",2,30,"1","2"
1276,"3760","high","classical",2,"HBRTVNPC","1","HBVKMNX",2,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","7","6","",NA,1,"XXXXX",2,30,"1","2"
1282,"3760","baseline","rock",2,"CMFSJBNR","1","CMSLJK",2,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","6","",NA,1,"XXXXX",2,30,"2","0"
1283,"3760","baseline","rock",2,"CMFSJBNR","1","CMSLJK",2,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,1,"XXXXX",2,30,"2","0"
1284,"3760","baseline","rock",2,"CMFSJBNR","1","CMSLJK",2,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,1,"XXXXX",2,30,"2","0"
1285,"3760","baseline","rock",2,"CMFSJBNR","1","CMSLJK",2,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","5","6","",NA,1,"XXXXX",2,30,"2","0"
1288,"3760","low","rock",2,"GYWLNPHM","1","HSVKMNP",1,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,1,"XXXXX",2,30,"0","1"
1289,"3760","low","rock",2,"GYWLNPHM","1","HSVKMNP",1,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,1,"XXXXX",2,30,"0","1"
1290,"3760","low","rock",2,"GYWLNPHM","1","HSVKMNP",1,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","5","6","",NA,1,"XXXXX",2,30,"0","1"
1291,"3760","low","rock",2,"GYWLNPHM","1","HSVKMNP",1,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","5","6","",NA,1,"XXXXX",2,30,"0","1"
1294,"3760","high","rock",2,"LXZNFMHY","1","ZHSNKY",1,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,1,"XXXXX",2,30,"1","2"
1295,"3760","high","rock",2,"LXZNFMHY","1","ZHSNKY",1,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,1,"XXXXX",2,30,"1","2"
1296,"3760","high","rock",2,"LXZNFMHY","1","ZHSNKY",1,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,1,"XXXXX",2,30,"1","2"
1297,"3760","high","rock",2,"LXZNFMHY","1","ZHSNKY",1,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","5","6","",NA,1,"XXXXX",2,30,"1","2"
1303,"3772","baseline","rock",1,"RCYMGWBS","1","RGBMYGC",2,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","5","",NA,1,"789509",1,20,"2","0"
1304,"3772","baseline","rock",1,"RCYMGWBS","1","RGBMYGC",2,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","5","",NA,1,"789509",1,20,"2","0"
1305,"3772","baseline","rock",1,"RCYMGWBS","1","RGBMYGC",2,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","4","5","",NA,1,"789509",1,20,"2","0"
1306,"3772","baseline","rock",1,"RCYMGWBS","1","RGBMYGC",2,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","3","5","",NA,1,"789509",1,20,"2","0"
1309,"3772","high","rock",1,"GDRXBZYH","1","YGXYZGBR",1,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","5","5","",NA,1,"789509",1,20,"1","1"
1310,"3772","high","rock",1,"GDRXBZYH","1","YGXYZGBR",1,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","5","5","",NA,1,"789509",1,20,"1","1"
1311,"3772","high","rock",1,"GDRXBZYH","1","YGXYZGBR",1,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","5","5","",NA,1,"789509",1,20,"1","1"
1312,"3772","high","rock",1,"GDRXBZYH","1","YGXYZGBR",1,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","4","5","",NA,1,"789509",1,20,"1","1"
1324,"3772","baseline","classical",1,"GTVXCRHS","1","GtvXcrhs",5,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","7","",NA,1,"789509",1,20,"2","0"
1325,"3772","baseline","classical",1,"GTVXCRHS","1","GtvXcrhs",5,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","7","",NA,1,"789509",1,20,"2","0"
1326,"3772","baseline","classical",1,"GTVXCRHS","1","GtvXcrhs",5,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","7","",NA,1,"789509",1,20,"2","0"
1327,"3772","baseline","classical",1,"GTVXCRHS","1","GtvXcrhs",5,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","7","7","",NA,1,"789509",1,20,"2","0"
1330,"3772","high","classical",1,"HZSCMJPR","1","HMSCPSHR",4,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","7","",NA,1,"789509",1,20,"1","1"
1331,"3772","high","classical",1,"HZSCMJPR","1","HMSCPSHR",4,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","7","",NA,1,"789509",1,20,"1","1"
1332,"3772","high","classical",1,"HZSCMJPR","1","HMSCPSHR",4,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","7","",NA,1,"789509",1,20,"1","1"
1333,"3772","high","classical",1,"HZSCMJPR","1","HMSCPSHR",4,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","7","7","",NA,1,"789509",1,20,"1","1"
1336,"3772","low","classical",1,"PLBCWYZN","1","CLBCXYZN",3,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,1,"789509",1,20,"0","2"
1337,"3772","low","classical",1,"PLBCWYZN","1","CLBCXYZN",3,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","6","",NA,1,"789509",1,20,"0","2"
1338,"3772","low","classical",1,"PLBCWYZN","1","CLBCXYZN",3,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,1,"789509",1,20,"0","2"
1339,"3772","low","classical",1,"PLBCWYZN","1","CLBCXYZN",3,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,1,"789509",1,20,"0","2"
1345,"3808","baseline","classical",2,"TBHNLXMZ","1","BFHMZ",1,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","5","6","",NA,1,"570780",2,20,"2","0"
1346,"3808","baseline","classical",2,"TBHNLXMZ","1","BFHMZ",1,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","6","",NA,1,"570780",2,20,"2","0"
1347,"3808","baseline","classical",2,"TBHNLXMZ","1","BFHMZ",1,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","6","",NA,1,"570780",2,20,"2","0"
1348,"3808","baseline","classical",2,"TBHNLXMZ","1","BFHMZ",1,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,1,"570780",2,20,"2","0"
1351,"3808","low","classical",2,"YQGNSXCL","1","YQSLNG",2,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","5","6","",NA,1,"570780",2,20,"0","1"
1352,"3808","low","classical",2,"YQGNSXCL","1","YQSLNG",2,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","6","",NA,1,"570780",2,20,"0","1"
1353,"3808","low","classical",2,"YQGNSXCL","1","YQSLNG",2,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","6","",NA,1,"570780",2,20,"0","1"
1354,"3808","low","classical",2,"YQGNSXCL","1","YQSLNG",2,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,1,"570780",2,20,"0","1"
1357,"3808","high","classical",2,"HBRTVNPC","1","HRBETV",3,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,1,"570780",2,20,"1","2"
1358,"3808","high","classical",2,"HBRTVNPC","1","HRBETV",3,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","6","",NA,1,"570780",2,20,"1","2"
1359,"3808","high","classical",2,"HBRTVNPC","1","HRBETV",3,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","6","",NA,1,"570780",2,20,"1","2"
1360,"3808","high","classical",2,"HBRTVNPC","1","HRBETV",3,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","5","6","",NA,1,"570780",2,20,"1","2"
1366,"3808","baseline","rock",2,"CMFSJBNR","1","CMFFSJ",2,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","6","",NA,5,"570780",2,20,"2","0"
1367,"3808","baseline","rock",2,"CMFSJBNR","1","CMFFSJ",2,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,5,"570780",2,20,"2","0"
1368,"3808","baseline","rock",2,"CMFSJBNR","1","CMFFSJ",2,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","5","6","",NA,5,"570780",2,20,"2","0"
1369,"3808","baseline","rock",2,"CMFSJBNR","1","CMFFSJ",2,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,5,"570780",2,20,"2","0"
1372,"3808","low","rock",2,"GYWLNPHM","1","NMYHDN",1,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","5","5","",NA,5,"570780",2,20,"0","1"
1373,"3808","low","rock",2,"GYWLNPHM","1","NMYHDN",1,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","5","",NA,5,"570780",2,20,"0","1"
1374,"3808","low","rock",2,"GYWLNPHM","1","NMYHDN",1,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","2","5","",NA,5,"570780",2,20,"0","1"
1375,"3808","low","rock",2,"GYWLNPHM","1","NMYHDN",1,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","5","",NA,5,"570780",2,20,"0","1"
1378,"3808","high","rock",2,"LXZNFMHY","1","XYMLZ",1,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,5,"570780",2,20,"1","2"
1379,"3808","high","rock",2,"LXZNFMHY","1","XYMLZ",1,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,5,"570780",2,20,"1","2"
1380,"3808","high","rock",2,"LXZNFMHY","1","XYMLZ",1,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","5","6","",NA,5,"570780",2,20,"1","2"
1381,"3808","high","rock",2,"LXZNFMHY","1","XYMLZ",1,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,5,"570780",2,20,"1","2"
1387,"3841","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","5","6","",NA,1,"493907",2,19,"2","0"
1388,"3841","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","5","6","",NA,1,"493907",2,19,"2","0"
1389,"3841","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,1,"493907",2,19,"2","0"
1390,"3841","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,1,"493907",2,19,"2","0"
1393,"3841","low","classical",2,"YQGNSXCL","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","5","5","",NA,1,"493907",2,19,"0","1"
1394,"3841","low","classical",2,"YQGNSXCL","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","5","5","",NA,1,"493907",2,19,"0","1"
1395,"3841","low","classical",2,"YQGNSXCL","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","5","",NA,1,"493907",2,19,"0","1"
1396,"3841","low","classical",2,"YQGNSXCL","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","5","5","",NA,1,"493907",2,19,"0","1"
1399,"3841","high","classical",2,"HBRTVNPC","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","5","6","",NA,1,"493907",2,19,"1","2"
1400,"3841","high","classical",2,"HBRTVNPC","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,1,"493907",2,19,"1","2"
1401,"3841","high","classical",2,"HBRTVNPC","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","6","",NA,1,"493907",2,19,"1","2"
1402,"3841","high","classical",2,"HBRTVNPC","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","5","6","",NA,1,"493907",2,19,"1","2"
1408,"3841","baseline","rock",2,"CMFSJBNR","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,1,"493907",2,19,"2","0"
1409,"3841","baseline","rock",2,"CMFSJBNR","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,1,"493907",2,19,"2","0"
1410,"3841","baseline","rock",2,"CMFSJBNR","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","5","6","",NA,1,"493907",2,19,"2","0"
1411,"3841","baseline","rock",2,"CMFSJBNR","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,1,"493907",2,19,"2","0"
1414,"3841","low","rock",2,"GYWLNPHM","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,1,"493907",2,19,"0","1"
1415,"3841","low","rock",2,"GYWLNPHM","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,1,"493907",2,19,"0","1"
1416,"3841","low","rock",2,"GYWLNPHM","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","5","6","",NA,1,"493907",2,19,"0","1"
1417,"3841","low","rock",2,"GYWLNPHM","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","5","6","",NA,1,"493907",2,19,"0","1"
1420,"3841","high","rock",2,"LXZNFMHY","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","6","6","",NA,1,"493907",2,19,"1","2"
1421,"3841","high","rock",2,"LXZNFMHY","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,1,"493907",2,19,"1","2"
1422,"3841","high","rock",2,"LXZNFMHY","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","5","6","",NA,1,"493907",2,19,"1","2"
1423,"3841","high","rock",2,"LXZNFMHY","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","5","6","",NA,1,"493907",2,19,"1","2"
1429,"3919","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","7","",NA,1,"753453",2,28,"2","0"
1430,"3919","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","7","",NA,1,"753453",2,28,"2","0"
1431,"3919","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","7","",NA,1,"753453",2,28,"2","0"
1432,"3919","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","7","",NA,1,"753453",2,28,"2","0"
1435,"3919","low","classical",2,"YQGNSXCL","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","7","",NA,1,"753453",2,28,"0","1"
1436,"3919","low","classical",2,"YQGNSXCL","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","7","",NA,1,"753453",2,28,"0","1"
1437,"3919","low","classical",2,"YQGNSXCL","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","7","",NA,1,"753453",2,28,"0","1"
1438,"3919","low","classical",2,"YQGNSXCL","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","7","7","",NA,1,"753453",2,28,"0","1"
1441,"3919","high","classical",2,"HBRTVNPC","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","6","",NA,1,"753453",2,28,"1","2"
1442,"3919","high","classical",2,"HBRTVNPC","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","6","",NA,1,"753453",2,28,"1","2"
1443,"3919","high","classical",2,"HBRTVNPC","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","5","6","",NA,1,"753453",2,28,"1","2"
1444,"3919","high","classical",2,"HBRTVNPC","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,1,"753453",2,28,"1","2"
1450,"3919","baseline","rock",2,"CMFSJBNR","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","4","4","",NA,1,"753453",2,28,"2","0"
1451,"3919","baseline","rock",2,"CMFSJBNR","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","5","4","",NA,1,"753453",2,28,"2","0"
1452,"3919","baseline","rock",2,"CMFSJBNR","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","3","4","",NA,1,"753453",2,28,"2","0"
1453,"3919","baseline","rock",2,"CMFSJBNR","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","4","4","",NA,1,"753453",2,28,"2","0"
1456,"3919","low","rock",2,"GYWLNPHM","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","5","5","",NA,1,"753453",2,28,"0","1"
1457,"3919","low","rock",2,"GYWLNPHM","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","5","",NA,1,"753453",2,28,"0","1"
1458,"3919","low","rock",2,"GYWLNPHM","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","5","",NA,1,"753453",2,28,"0","1"
1459,"3919","low","rock",2,"GYWLNPHM","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","4","5","",NA,1,"753453",2,28,"0","1"
1462,"3919","high","rock",2,"LXZNFMHY","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","6","",NA,1,"753453",2,28,"1","2"
1463,"3919","high","rock",2,"LXZNFMHY","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","6","6","",NA,1,"753453",2,28,"1","2"
1464,"3919","high","rock",2,"LXZNFMHY","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","6","",NA,1,"753453",2,28,"1","2"
1465,"3919","high","rock",2,"LXZNFMHY","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","6","6","",NA,1,"753453",2,28,"1","2"
1471,"3931","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","7","",NA,1,"XXXXX",2,23,"2","0"
1472,"3931","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","7","",NA,1,"XXXXX",2,23,"2","0"
1473,"3931","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","7","",NA,1,"XXXXX",2,23,"2","0"
1474,"3931","baseline","classical",2,"TBHNLXMZ","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","7","7","",NA,1,"XXXXX",2,23,"2","0"
1477,"3931","low","classical",2,"YQGNSXCL","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","7","",NA,1,"XXXXX",2,23,"0","1"
1478,"3931","low","classical",2,"YQGNSXCL","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","7","",NA,1,"XXXXX",2,23,"0","1"
1479,"3931","low","classical",2,"YQGNSXCL","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","7","7","",NA,1,"XXXXX",2,23,"0","1"
1480,"3931","low","classical",2,"YQGNSXCL","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","7","7","",NA,1,"XXXXX",2,23,"0","1"
1483,"3931","high","classical",2,"HBRTVNPC","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","7","7","",NA,1,"XXXXX",2,23,"1","2"
1484,"3931","high","classical",2,"HBRTVNPC","0",NA,NA,"Timing/Rhythm","Wie sehr mochten Sie das Timing und den Rhythmus der Performance?","7","7","",NA,1,"XXXXX",2,23,"1","2"
1485,"3931","high","classical",2,"HBRTVNPC","0",NA,NA,"Tone Quality","Wie sehr gefiel Ihnen die Tonqualität der Performance? ","6","7","",NA,1,"XXXXX",2,23,"1","2"
1486,"3931","high","classical",2,"HBRTVNPC","0",NA,NA,"Expressiveness","Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ","7","7","",NA,1,"XXXXX",2,23,"1","2"
1492,"3931","baseline","rock",2,"CMFSJBNR","0",NA,NA,"Interpretation","Wie sehr gefiel Ihnen die Interpretation insgesamt? ","5","4","",NA,1,"XXXXX",2,23,"2","0"
